bloomberg_name	lps_deal_no	intex_group	lps_pool_id	tranche_count
TMST 2002-3	THN23	1	THG	8
TMST 2002-3	THN23	2	THH	7
TMST 2002-3	THN23	3	THI	7
TMST 2002-3	THN23	4	THJ	7
TMST 2002-4	THN24	1	THK	9
TMST 2002-4	THN24	2	THL	9
TMST 2002-4	THN24	3	THM	9
TMST 2002-4	THN24	4	THN	9
TMST 2003-1	THN31	1	THO	8
TMST 2003-1	THN31	2	THP	7
TMST 2003-1	THN31	3	THQ	7
TMST 2003-1	THN31	4	THR	7
TMST 2003-2	THN32	0	THS	3
TMST 2003-2	THN32	NULL	THS	3
TMST 2003-3	THN33	1	THT	8
TMST 2003-3	THN33	2	THU	7
TMST 2003-3	THN33	3	THV	7
TMST 2003-3	THN33	4	THW	7
TMST 2003-4	THN34	0	THX	4
TMST 2003-5	THN35	1	THY	9
TMST 2003-5	THN35	2	THZ	9
TMST 2003-5	THN35	3	TI1	9
TMST 2003-5	THN35	4	TI2	9
TMST 2003-6	THN36	0	TI3	3
TMST 2004-1	THN41	2	TI5	1
TMST 2004-1	THN41	3	TI9	1
TMST 2004-1	THN41	3	TI6	1
TMST 2004-1	THN41	3	TI4	1
TMST 2004-1	THN41	4	TI4	1
TMST 2004-1	THN41	4	TI6	1
TMST 2004-1	THN41	4	TI8	1
TMST 2004-1	THN41	NULL	TI5	2
TMST 2004-1	THN41	NULL	TI7	3
TMST 2004-1	THN41	NULL	TI8	2
TMST 2004-1	THN41	NULL	TI9	2
TMST 2004-1	THN41	NULL	TI6	1
TMST 2004-1	THN41	NULL	TI4	1
TMST 2004-2	THN42	0	TI0	12
TMST 2004-3	THN43	0	TJ1	8
TMST 2004-4	THN44	1	TJ2	2
TMST 2004-4	THN44	2	TJ3	2
TMST 2004-4	THN44	3	TJ4	2
TMST 2004-4	THN44	4	TJ5	2
TMST 2004-4	THN44	5	TJ6	2
TMST 2005-1	THN51	1	TJ8	8
TMST 2005-1	THN51	2	TJ9	8
TMST 2005-1	THN51	3	TK0	8
TMST 2005-1	THN51	4	TK1	8
TMST 2005-1	THN51	5	TK2	8
TMST 2005-2	THN52	1	TK3	9
TMST 2005-2	THN52	2	TK4	8
TMST 2005-2	THN52	3	TK5	8
TMST 2005-2	THN52	4	TK6	8
TMST 2005-3	THN53	1	I5V	9
TMST 2005-3	THN53	2	I5W	8
TMST 2005-3	THN53	3	I5X	8
TMST 2005-3	THN53	4	I5Y	8
TMST 2005-4	THN54	1	I6G	7
TMST 2005-4	THN54	2	I6H	7
TMST 2005-4	THN54	3	I6I	7
TMST 2005-4	THN54	4	I6J	9
TMST 2006-1	THN61	1	0IP	10
TMST 2006-1	THN61	2	0IQ	9
TMST 2006-1	THN61	3	0IR	9
TMST 2006-2	THN62	1	AAQ	11
TMST 2006-2	THN62	2	AAR	11
TMST 2006-3	THN63	1	AIW	10
TMST 2006-3	THN63	2	AIX	9
TMST 2006-3	THN63	3	AIY	9
TMST 2006-4	THN64	1	AKW	9
TMST 2006-4	THN64	2	AKX	10
TMST 2006-5	THN65	0	AL7	10
TMST 2006-6	THN66	0	01Z	10
TMST 2007-1	THN71	1	0VB	8
TMST 2007-1	THN71	2	0VC	10
TMST 2007-1	THN71	3	0VD	9
TMST 2007-2	THN72	1	295	8
TMST 2007-2	THN72	2	296	9
TMST 2007-2	THN72	3	297	9
TMST 2007-3	THN73	1	892	9
TMST 2007-3	THN73	2	893	9
TMST 2007-3	THN73	3	894	9
TMST 2007-3	THN73	4	895	9
TMST 2007-4	THN74	1	990	10
TMST 2007-4	THN74	2	991	9
TMST 2007-4	THN74	3	992	9
TMST 2007-5	THN75	1	10I	10
TMST 2007-5	THN75	2	10J	8
TMST 2007-5	THN75	3	10K	12
TMST 2007-5	THN75	4	10L	9
TMST 2008-1	THN81	1	1PC	10
TMST 2008-1	THN81	2	1PD	9
TMST 2008-1	THN81	3	1PE	9
TMST 2008-1	THN81	4	1PF	9
TMTS 2003-4HE	TER34	0	TRA	6
TMTS 2003-5SL	TER35	0	TRB	7
TMTS 2003-6HE	TER36	0	TRD	9
TMTS 2003-7SL	TER37	0	TRF	8
TMTS 2003-8HE	TER38	0	TRE	8
TMTS 2004-11HE	TE411	0	TRI	9
TMTS 2004-22SL	TE422	0	TRJ	8
TMTS 2004-5HE	TER45	0	TRH	15
TMTS 2005-10HE	TE510	0	31T	18
TMTS 2005-12AL	TE512	1	GLP	16
TMTS 2005-12AL	TE512	2	GLQ	13
TMTS 2005-14HE	TE514	1	GNF	17
TMTS 2005-14HE	TE514	2	GNG	14
TMTS 2005-18AL		0		20
TMTS 2005-6E	TER56	0	TRK	19
UCFC 1998-BA		0		8
UCFC 1998-D		0		15
UNHOT 1999-1		0		4
UPMFC 2000-1	UP001	1	UP1	1
UPMFC 2000-1	UP001	2	UP2	1
VENDE 1992-2		0		17
VENDE 1993-1		0		14
VENDE 1993-2		0		14
VENDE 1993-3		0		15
WAMMS 2001-AR1	WMSA1	0		8
WAMMS 2001-MS10	WAS20	0		41
WAMMS 2001-MS11	WAS21	0		50
WAMMS 2001-MS12	WAS22	0		46
WAMMS 2001-MS14	WMS14	0		55
WAMMS 2001-MS15	WMS15	0		40
WAMMS 2002-AR1	W2MSA	0		16
WAMMS 2002-AR2	W2MSB	0		14
WAMMS 2002-AR3	W2MSC	0		19
WAMMS 2002-MS1	W2MS1	0		51
WAMMS 2002-MS10	W2M10	0		28
WAMMS 2002-MS11	W2M11	0		28
WAMMS 2002-MS12	W2M12	0	WPF	10
WAMMS 2002-MS2	W2MS2	0		44
WAMMS 2002-MS3	W2MS3	0		32
WAMMS 2002-MS4	W2MS4	0		65
WAMMS 2002-MS5	W2MS5	0		64
WAMMS 2002-MS6	W2MS6	0		32
WAMMS 2002-MS7	W2MS7	0		30
WAMMS 2002-MS8	W2MS8	0		28
WAMMS 2002-MS9	W2MS9	0		33
WAMMS 2003-AR1	W3MS1	1	WPO	9
WAMMS 2003-AR1	W3MS1	2	WPP	8
WAMMS 2003-AR1	W3MS1	3	WPQ	8
WAMMS 2003-AR1	W3MS1	4	WPR	8
WAMMS 2003-AR1	W3MS1	5	WPS	8
WAMMS 2003-AR2	W3MS2	1	WQC	11
WAMMS 2003-AR2	W3MS2	2	WQH	14
WAMMS 2003-AR2	W3MS2	3	WQI	8
WAMMS 2003-AR2	W3MS2	4	WQJ	8
WAMMS 2003-AR3	W3MS3	1	WQS	10
WAMMS 2003-AR3	W3MS3	2	WQT	10
WAMMS 2003-AR3	W3MS3	3	WQU	8
WAMMS 2003-AR3	W3MS3	4	WQV	8
WAMMS 2003-AR3	W3MS3	5	WQW	8
WAMMS 2003-AR4	W3MS4	1	WR5	9
WAMMS 2003-AR4	W3MS4	2	WR6	10
WAMMS 2003-AR4	W3MS4	3	WR7	8
WAMMS 2003-AR4	W3MS4	4	WR8	8
WAMMS 2003-AR4	W3MS4	5	WR9	8
WAMMS 2003-AR4	W3MS4	6	WRC	8
WAMMS 2003-AR4	W3MS4	7	WRD	8
WAMMS 2003-MS1	W3M01	1	WPH	10
WAMMS 2003-MS1	W3M01	2	WPI	9
WAMMS 2003-MS2	W3M02	1	WPJ	9
WAMMS 2003-MS2	W3M02	2	WPK	9
WAMMS 2003-MS2	W3M02	3	WPL	14
WAMMS 2003-MS2	W3M02	4	WPM	13
WAMMS 2003-MS2	W3M02	5	WPN	8
WAMMS 2003-MS3	W3M03	0		80
WAMMS 2003-MS4	W3M04	1	WPW	10
WAMMS 2003-MS4	W3M04	2	WPX	18
WAMMS 2003-MS4	W3M04	"2,3"	WPX	1
WAMMS 2003-MS4	W3M04	3	WPY	12
WAMMS 2003-MS5	W3M05	1	WPZ	15
WAMMS 2003-MS5	W3M05	2	WQ0	9
WAMMS 2003-MS5	W3M05	3	WQ1	9
WAMMS 2003-MS6	W3M06	1	WQ6	8
WAMMS 2003-MS6	W3M06	2	WQ7	9
WAMMS 2003-MS6	W3M06	3	WQ8	17
WAMMS 2003-MS7	W3M07	0	WQ2	24
WAMMS 2003-MS8	W3M08	1	WQA	20
WAMMS 2003-MS8	W3M08	2	WQB	11
WAMMS 2003-MS9	W3M09	1	WRL	10
WAMMS 2003-MS9	W3M09	2	WRM	9
WAMMS 2004-RA1	W4RA1	1	WRS	10
WAMMS 2004-RA1	W4RA1	2	WRT	9
WAMMS 2004-RA2	W4RA2	1	WSR	10
WAMMS 2004-RA2	W4RA2	2	WSS	9
WAMMS 2004-RA3	W4RA3	1	WT2	8
WAMMS 2004-RA3	W4RA3	2	WSY	7
WAMMS 2004-RA4	W4RA4	1	WS0	10
WAMMS 2004-RA4	W4RA4	2	WS1	8
WAMMS 2004-RA4	W4RA4	"2,3"	WS1	1
WAMMS 2004-RA4	W4RA4	3	WS2	9
WAMMS 2005-RA1	W5RA1	1	WUU	8
WAMMS 2005-RA1	W5RA1	2	WUV	7
WAMMS 2005-RA1	W5RA1	3	WUW	7
WAMU 1999-WM1	WA991	0		22
WAMU 1999-WM2	WA992	0		11
WAMU 1999-WM3	WA993	0		19
WAMU 2000-1	WA001	0	WA1	8
WAMU 2000-1	WA001	NULL	WA1	1
WAMU 2000-3	WMU03	0		8
WAMU 2000-WM2	WAWM2	0		10
WAMU 2001-1	WA101	0		8
WAMU 2001-5	WAM15	0		21
WAMU 2001-7	WU107	0	WMA	8
WAMU 2001-AR1	WAMR1	0		14
WAMU 2001-AR2	WAMR2	0		11
WAMU 2001-AR3	WAMR3	1	PMC	7
WAMU 2001-AR3	WAMR3	2	PMD	8
WAMU 2001-AR4	WAMR4	0		11
WAMU 2001-AR5	WAMR5	0	PML	8
WAMU 2001-AR6	WAMR6	0		14
WAMU 2001-S10	WAS23	0		24
WAMU 2001-S11	WAS24	0		29
WAMU 2001-S8	WAS18	0		49
WAMU 2001-S9	WAS19	0		31
WAMU 2001-WM2	WA102	0		14
WAMU 2002-AR1	WM2A1	0		13
WAMU 2002-AR10	WMA10	0		16
WAMU 2002-AR11	WMA11	0		9
WAMU 2002-AR12	WMA12	0	WOT	7
WAMU 2002-AR12	WMA12	NULL	WOT	1
WAMU 2002-AR13	WMA13	0	WOU	10
WAMU 2002-AR14	WMA14	0	WOV	9
WAMU 2002-AR15	WMA15	0	WOW	8
WAMU 2002-AR15	WMA15	NULL	WOW	5
WAMU 2002-AR16	WMA16	0	WOZ	9
WAMU 2002-AR17	WMA17	1	WOX	8
WAMU 2002-AR17	WMA17	2	WOY	7
WAMU 2002-AR18	WMA18	0	WP0	8
WAMU 2002-AR18	WMA18	NULL	WP0	1
WAMU 2002-AR19	WMA19	0	WP9	15
WAMU 2002-AR2	WMAR2	0	WM0	8
WAMU 2002-AR3	WMAR3	0		13
WAMU 2002-AR4	WMAR4	0		18
WAMU 2002-AR5	WMAR5	0		19
WAMU 2002-AR6	WMAR6	0	WMJ	8
WAMU 2002-AR7	WMAR7	0		18
WAMU 2002-AR8	WMAR8	0		20
WAMU 2002-AR9	WMAR9	1	WMQ	8
WAMU 2002-AR9	WMAR9	2	WMR	7
WAMU 2002-S1	WM2S1	0		31
WAMU 2002-S2	WM2S2	0		29
WAMU 2002-S3	WM2S3	0		38
WAMU 2002-S4	WM2S4	0	WS5	19
WAMU 2002-S5	WM2S5	0		23
WAMU 2002-S6	WM2S6	0	WS8	45
WAMU 2002-S7	WM2S7	1	WS9	10
WAMU 2002-S7	WM2S7	2	WSA	8
WAMU 2002-S7	WM2S7	3	WSB	8
WAMU 2002-S7	WM2S7	4	WSC	17
WAMU 2002-S8	WM2S8	0		29
WAMU 2003-AR1	W3A01	0	WPG	14
WAMU 2003-AR10	W3A10	0	WRA	15
WAMU 2003-AR11	W3A11	0	WRF	15
WAMU 2003-AR12	W3A12	0	WRN	14
WAMU 2003-AR2	W3A02	0	WQ4	11
WAMU 2003-AR3	W3A03	0	WPT	14
WAMU 2003-AR4	W3A04	0	WQ5	16
WAMU 2003-AR5	W3A05	0	WQD	16
WAMU 2003-AR6	W3A06	0	WQK	11
WAMU 2003-AR7	W3A07	0	WQZ	16
WAMU 2003-AR8	W3A08	0	WR0	9
WAMU 2003-AR9	W3A09	1	WR2	14
WAMU 2003-AR9	W3A09	2	WR3	7
WAMU 2003-R1		0		6
WAMU 2003-S1	W3S01	0	WQ3	20
WAMU 2003-S10	W3S10	0	WRE	16
WAMU 2003-S11	W3S11	0	WRH	22
WAMU 2003-S12	W3S12	0	WRI	14
WAMU 2003-S13	W3S13	1	WRJ	17
WAMU 2003-S13	W3S13	2	WRK	11
WAMU 2003-S2	W3S02	0	WQ9	20
WAMU 2003-S3	W3S03	1	WQE	52
WAMU 2003-S3	W3S03	"1,3"	WQE	2
WAMU 2003-S3	W3S03	2	WQF	11
WAMU 2003-S3	W3S03	3	WQG	10
WAMU 2003-S4	W3S04	1	WQL	11
WAMU 2003-S4	W3S04	2	WQM	19
WAMU 2003-S4	W3S04	"2,4"	WQM	1
WAMU 2003-S4	W3S04	3	WQN	9
WAMU 2003-S4	W3S04	4	WQO	12
WAMU 2003-S5	W3S05	1	WQP	36
WAMU 2003-S5	W3S05	2	WQQ	10
WAMU 2003-S5	W3S05	3	WQR	7
WAMU 2003-S5	W3S05	"3,4"	WQR	2
WAMU 2003-S6	W3S06	1	WQX	9
WAMU 2003-S6	W3S06	2	WQY	20
WAMU 2003-S7	W3S07	0	WR1	12
WAMU 2003-S8	W3S08	0	WR4	14
WAMU 2003-S8	W3S08	NULL	WR4	1
WAMU 2003-S9	W3S09	0	WRB	20
WAMU 2003-XSF1		0		15
WAMU 2004-AR1	W4AR1	0	WRO	9
WAMU 2004-AR10	W4A10	0	WT1	14
WAMU 2004-AR10	W4A10	NULL	WT1	1
WAMU 2004-AR11	W4A11	0	WT3	8
WAMU 2004-AR12	W4A12	0	WT4	14
WAMU 2004-AR12	W4A12	NULL	WT4	1
WAMU 2004-AR13	W4A13	0	WT5	12
WAMU 2004-AR13	W4A13	NULL	WT5	1
WAMU 2004-AR14	W4A14	0	WT6	11
WAMU 2004-AR2	W4AR2	0	WRQ	8
WAMU 2004-AR3	W4AR3	0	WRR	10
WAMU 2004-AR4	W4AR4	0	WRU	12
WAMU 2004-AR4	W4AR4	NULL	WRU	1
WAMU 2004-AR5	W4AR5	0	WRV	13
WAMU 2004-AR6	W4AR6	0	WRW	9
WAMU 2004-AR7	W4AR7	0	WSW	14
WAMU 2004-AR8	W4AR8	0	WSJ	11
WAMU 2004-AR9	W4AR9	0	WT0	14
WAMU 2004-AR9	W4AR9	NULL	WT0	1
WAMU 2004-CB1	W4CB1	0		21
WAMU 2004-CB2	W4CB2	0		16
WAMU 2004-CB3	W4CB3	1	WST	8
WAMU 2004-CB3	W4CB3	2	WSU	9
WAMU 2004-CB3	W4CB3	3	WSV	10
WAMU 2004-CB3	W4CB3	4	WSZ	8
WAMU 2004-CB4	W4CB4	1	WTA	10
WAMU 2004-CB4	W4CB4	2	WTB	10
WAMU 2004-RP1		0		17
WAMU 2004-S1	W4S01	0	WRP	22
WAMU 2004-S2	W4S02	0	WSI	23
WAMU 2004-S3	W4S03	0	WSX	26
WAMU 2005-AR1	W5AR1	0	WUA	14
WAMU 2005-AR1	W5AR1	NULL	WUA	1
WAMU 2005-AR10	W5A10	1	WV1	12
WAMU 2005-AR10	W5A10	2	WV2	8
WAMU 2005-AR10	W5A10	3	WV3	8
WAMU 2005-AR11	W5A11	0	WWB	23
WAMU 2005-AR11	W5A11	NULL	WWB	1
WAMU 2005-AR12	W5A12	1	WWC	16
WAMU 2005-AR12	W5A12	2	WWD	8
WAMU 2005-AR13	W5A13	0	WWI	26
WAMU 2005-AR13	W5A13	NULL	WWI	1
WAMU 2005-AR14	W5A14	1	WWJ	12
WAMU 2005-AR14	W5A14	2	WWK	9
WAMU 2005-AR15	W5A15	0	WWW	26
WAMU 2005-AR15	W5A15	NULL	WWW	1
WAMU 2005-AR16	W5A16	1	WWX	12
WAMU 2005-AR16	W5A16	2	WWY	10
WAMU 2005-AR17	W5A17	0	WWZ	26
WAMU 2005-AR18	W5A18	1	WW0	12
WAMU 2005-AR18	W5A18	2	WW1	10
WAMU 2005-AR18	W5A18	3	WW2	9
WAMU 2005-AR19	W5A19	0	WW3	26
WAMU 2005-AR2	W5AR2	1	WUB	14
WAMU 2005-AR2	W5AR2	2	WUC	19
WAMU 2005-AR3	W5AR3	0	WUK	10
WAMU 2005-AR4	W5AR4	0	WUO	9
WAMU 2005-AR4	W5AR4	NULL	WUO	6
WAMU 2005-AR5	W5AR5	0	WUR	13
WAMU 2005-AR6	W5AR6	1	WUS	16
WAMU 2005-AR6	W5AR6	2	WUT	19
WAMU 2005-AR7	W5AR7	0	WUX	12
WAMU 2005-AR8	W5AR8	1	WUY	15
WAMU 2005-AR8	W5AR8	2	WUZ	21
WAMU 2005-AR9	W5AR9	0	WV0	14
WAMU 2006-AR1	W6AR1	1	WX0	18
WAMU 2006-AR1	W6AR1	2	WX1	19
WAMU 2006-AR10	W6A10	1	WZ2	12
WAMU 2006-AR10	W6A10	2	WZ3	10
WAMU 2006-AR10	W6A10	3	WZ4	10
WAMU 2006-AR11	W6A11	1	WZ5	17
WAMU 2006-AR11	W6A11	"1,2"	WZ5	4
WAMU 2006-AR11	W6A11	2	WZ6	21
WAMU 2006-AR11	W6A11	3	WZ7	18
WAMU 2006-AR12	W6A12	1	WZA	13
WAMU 2006-AR12	W6A12	2	WZB	12
WAMU 2006-AR12	W6A12	3	WZC	10
WAMU 2006-AR13	W6A13	1	WZ8	19
WAMU 2006-AR13	W6A13	2	WZ9	19
WAMU 2006-AR14	W6A14	1	WZI	13
WAMU 2006-AR14	W6A14	2	WZJ	10
WAMU 2006-AR15	W6A15	1	WZK	19
WAMU 2006-AR15	W6A15	2	WZL	18
WAMU 2006-AR16	W6A16	1	F28	9
WAMU 2006-AR16	W6A16	2	F29	10
WAMU 2006-AR16	W6A16	3	F30	10
WAMU 2006-AR17	W6A17	1	F31	20
WAMU 2006-AR17	W6A17	2	F32	18
WAMU 2006-AR18	W6A18	1	F44	9
WAMU 2006-AR18	W6A18	2	F45	10
WAMU 2006-AR18	W6A18	3	F46	10
WAMU 2006-AR19	W6A19	1	F47	21
WAMU 2006-AR19	W6A19	2	F48	18
WAMU 2006-AR2	W6AR2	1	WYC	9
WAMU 2006-AR2	W6AR2	2	WYD	9
WAMU 2006-AR3	W6AR3	0	WYE	19
WAMU 2006-AR3	W6AR3	NULL	WYE	1
WAMU 2006-AR4	W6AR4	1	WYF	18
WAMU 2006-AR4	W6AR4	2	WYG	11
WAMU 2006-AR5	W6AR5	0	WYN	22
WAMU 2006-AR6	W6AR6	1	WYZ	10
WAMU 2006-AR6	W6AR6	2	WY0	11
WAMU 2006-AR7	W6AR7	1	WY1	16
WAMU 2006-AR7	W6AR7	"1,2"	WY1	5
WAMU 2006-AR7	W6AR7	2	WY2	20
WAMU 2006-AR7	W6AR7	3	WY3	17
WAMU 2006-AR8	W6AR8	1	WY4	12
WAMU 2006-AR8	W6AR8	2	WY5	9
WAMU 2006-AR8	W6AR8	3	WY6	10
WAMU 2006-AR9	W6AR9	1	WZU	21
WAMU 2006-AR9	W6AR9	2	WZV	17
WAMU 2006-PR1		0		1
WAMU 2006-PR2		0		1
WAMU 2006-PR3		0		1
WAMU 2006-PR4		0		1
WAMU 2007-HY1	WH701	1	F74	8
WAMU 2007-HY1	WH701	2	F75	10
WAMU 2007-HY1	WH701	3	F76	10
WAMU 2007-HY1	WH701	4	F77	8
WAMU 2007-HY1	WH701	5	F78	8
WAMU 2007-HY2	WH702	1	F80	9
WAMU 2007-HY2	WH702	2	F81	9
WAMU 2007-HY2	WH702	3	F83	8
WAMU 2007-HY3	WH703	1	F84	9
WAMU 2007-HY3	WH703	2	F85	8
WAMU 2007-HY3	WH703	3	F86	10
WAMU 2007-HY3	WH703	4	F87	8
WAMU 2007-HY4	WH704	1	F00	9
WAMU 2007-HY4	WH704	2	F10	10
WAMU 2007-HY4	WH704	3	F8A	8
WAMU 2007-HY4	WH704	4	F8B	8
WAMU 2007-HY4	WH704	5	F8C	8
WAMU 2007-HY5	WH705	1	DSO	9
WAMU 2007-HY5	WH705	2A1	DSP	8
WAMU 2007-HY5	WH705	2A2	DX1	8
WAMU 2007-HY5	WH705	2A3	DX2	8
WAMU 2007-HY5	WH705	2A4	DX3	8
WAMU 2007-HY5	WH705	2A5	DX4	8
WAMU 2007-HY5	WH705	3	DSQ	8
WAMU 2007-HY6	WH706	1	402	9
WAMU 2007-HY6	WH706	2	403	10
WAMU 2007-HY6	WH706	"2,4,5"	403	2
WAMU 2007-HY6	WH706	3	404	9
WAMU 2007-HY7	WH707	1	587	9
WAMU 2007-HY7	WH707	2	588	10
WAMU 2007-HY7	WH707	3	589	10
WAMU 2007-HY7	WH707	4	590	9
WAMU 2007-OA1	W7OA1	0	F58	20
WAMU 2007-OA2	W7OA2	1	F88	19
WAMU 2007-OA2	W7OA2	2	F89	18
WAMU 2007-OA3	W7A03	1	F8D	15
WAMU 2007-OA3	W7A03	2	F8E	17
WAMU 2007-OA4	W7A04	1	DSR	15
WAMU 2007-OA4	W7A04	2	DSS	14
WAMU 2007-OA5	W7A05	1	383	16
WAMU 2007-OA5	W7A05	2	384	15
WAMU 2007-OA6	W7A06	1	591	16
WAMU 2007-OA6	W7A06	2	592	15
WASI 2002-HE1		0		1
WASI 2002-HE2		0		1
WASI 2003-HE1		0		2
WASI 2006-HES1		0		5
WASI 2007-HE1		0		1
WASI 2007-HE2A		0		1
WFALT 2000-1	WB001	0		15
WFALT 2002-1	WB201	1	NID	9
WFALT 2002-1	WB201	2	NIE	8
WFALT 2003-1	WB301	1	NIF	5
WFALT 2003-1	WB301	2	NIG	1
WFALT 2005-1	WB501	1	NIH	12
WFALT 2005-1	WB501	2	NII	12
WFALT 2005-1	WB501	3	NIJ	10
WFALT 2005-2	WB502	0	NIK	17
WFALT 2007-PA1	WB7P1	0	354	22
WFALT 2007-PA2	WB7P2	1	374	13
WFALT 2007-PA2	WB7P2	2	375	11
WFALT 2007-PA2	WB7P2	3	376	10
WFALT 2007-PA2	WB7P2	4	377	9
WFALT 2007-PA2	WB7P2	5	378	9
WFALT 2007-PA3	WB7P3	1	579	11
WFALT 2007-PA3	WB7P3	"1,2,3,4,5"	579	1
WFALT 2007-PA3	WB7P3	"1,2,3,5,6"	579	1
WFALT 2007-PA3	WB7P3	2	580	12
WFALT 2007-PA3	WB7P3	3	581	15
WFALT 2007-PA3	WB7P3	4	582	10
WFALT 2007-PA3	WB7P3	5	583	10
WFALT 2007-PA3	WB7P3	6	584	9
WFALT 2007-PA4	WB7P4	1	788	12
WFALT 2007-PA4	WB7P4	2	789	11
WFALT 2007-PA4	WB7P4	3	790	11
WFALT 2007-PA4	WB7P4	4	791	11
WFALT 2007-PA4	WB7P4	5	792	10
WFALT 2007-PA5	WB7P5	1	0V0	24
WFALT 2007-PA5	WB7P5	2	0V1	9
WFALT 2007-PA6	WB7P6	0	1MW	10
WFHET 2004-1	WFH41	1	UPY	11
WFHET 2004-1	WFH41	2	UPZ	12
WFHET 2004-2	WFH42	1	UQA	21
WFHET 2004-2	WFH42	2	UQB	13
WFHET 2004-2	WFH42	3	UQC	14
WFHET 2005-1	WFH51	1	UQD	18
WFHET 2005-1	WFH51	2	UQE	17
WFHET 2005-2	WFH52	1	UQF	15
WFHET 2005-2	WFH52	2	UQG	16
WFHET 2005-3	WFH53	1	0DN	14
WFHET 2005-3	WFH53	2	0DO	18
WFHET 2005-4	WFH54	1	0GW	13
WFHET 2005-4	WFH54	2	0GX	13
WFHET 2006-1	WFH61	0	0QI	20
WFHET 2006-2	WFH62	0	1QI	16
WFHET 2006-3	WFH63	0	KW7	16
WFHET 2007-1	WFH71	0	264	15
WFHET 2007-2	WFH72	0	265	18
WFMBS 04-H	WF04H	0	WIT	9
WFMBS 04-P	WF04P	1	WJA	7
WFMBS 04-P	WF04P	2	WJB	9
WFMBS 040D	WF04D	0	WIM	11
WFMBS 2000-1	WF001	0		15
WFMBS 2000-10	WF010	0		10
WFMBS 2000-11	WF011	0		13
WFMBS 2000-12	WF012	0		13
WFMBS 2000-13	WF013	0		17
WFMBS 2000-14	WF014	0		19
WFMBS 2000-2	WF002	0		31
WFMBS 2000-3	WF003	0		9
WFMBS 2000-4	WF004	0		13
WFMBS 2000-5	WF005	0		14
WFMBS 2000-6	WF006	0		15
WFMBS 2000-7	WF007	0		15
WFMBS 2000-8	WF008	0		13
WFMBS 2000-9	WF009	0		21
WFMBS 2001-1	WF015	0		11
WFMBS 2001-10	WF110	0		13
WFMBS 2001-11	WF111	0		14
WFMBS 2001-12	WF112	0		55
WFMBS 2001-13	WF113	0		23
WFMBS 2001-14	WF114	0		9
WFMBS 2001-15	WF115	0		46
WFMBS 2001-16	WF116	0		16
WFMBS 2001-17	WF117	0		21
WFMBS 2001-18	WF118	0		25
WFMBS 2001-19	WF119	0		16
WFMBS 2001-2	WF016	0		9
WFMBS 2001-20	WF120	0		15
WFMBS 2001-21	WF121	0		38
WFMBS 2001-22	WF122	0		11
WFMBS 2001-23	WF123	0		11
WFMBS 2001-24	WF124	0		25
WFMBS 2001-25	WF125	0		12
WFMBS 2001-26	WF126	0		24
WFMBS 2001-27	WF127	0		21
WFMBS 2001-28	WF128	0		29
WFMBS 2001-29	WF129	0		11
WFMBS 2001-3	WF017	0		9
WFMBS 2001-30	WF130	0		11
WFMBS 2001-31	WF131	0		27
WFMBS 2001-32	WF132	0		14
WFMBS 2001-33	WF133	0		14
WFMBS 2001-34	WF134	0		10
WFMBS 2001-4	WF104	0		22
WFMBS 2001-5	WF105	0		8
WFMBS 2001-6	WF106	0		21
WFMBS 2001-7	WF107	0		11
WFMBS 2001-8	WF108	0		9
WFMBS 2001-9	WF109	0		60
WFMBS 2002-1	WF201	0	WE4	10
WFMBS 2002-10	WF210	0	WF3	20
WFMBS 2002-11	WF211	0		9
WFMBS 2002-12	WF212	0		18
WFMBS 2002-13	WF213	0		16
WFMBS 2002-14	WF214	0	WF9	15
WFMBS 2002-15	WF215	0		17
WFMBS 2002-16	WF216	0		12
WFMBS 2002-17	WF217	0		11
WFMBS 2002-18	WF218	1	WGG	26
WFMBS 2002-18	WF218	2	WGH	26
WFMBS 2002-19	WF219	0		25
WFMBS 2002-2	WF202	0		22
WFMBS 2002-20	WF220	0	WGE	13
WFMBS 2002-22	WF222	1	WGI	23
WFMBS 2002-22	WF222	2	WGJ	20
WFMBS 2002-3	WF023	0		28
WFMBS 2002-4	WF204	0		25
WFMBS 2002-5	WF205	0		10
WFMBS 2002-6	WF206	0		12
WFMBS 2002-7	WF207	0		36
WFMBS 2002-8	WF208	0		44
WFMBS 2002-9	WF209	0		15
WFMBS 2002-A	WF02A	0		17
WFMBS 2002-B	WF02B	0		11
WFMBS 2002-C	WF02C	0		8
WFMBS 2002-D	WF02D	0		19
WFMBS 2002-E	WF02E	0		11
WFMBS 2002-F	WF02F	0		8
WFMBS 2003-1	WF301	1	WGK	17
WFMBS 2003-1	WF301	2	WGL	16
WFMBS 2003-10	WF310	0	WH2	12
WFMBS 2003-11	WF311	1	WH5	22
WFMBS 2003-11	WF311	2	WH6	8
WFMBS 2003-12	WF312	0	WHF	11
WFMBS 2003-13	WF313	0	WHG	13
WFMBS 2003-13	WF313	NULL	WHG	2
WFMBS 2003-14	WF314	1	WHO	12
WFMBS 2003-14	WF314	2	WHP	9
WFMBS 2003-15	WF315	1	WHQ	11
WFMBS 2003-15	WF315	2	WHR	8
WFMBS 2003-16	WF316	1	WHS	10
WFMBS 2003-16	WF316	2	WHT	12
WFMBS 2003-16	WF316	3	WHU	9
WFMBS 2003-17	WF317	1	WI1	22
WFMBS 2003-17	WF317	2	WI2	19
